orgao_emissor;tipo_de_documento;fornecedor_cnpj_cpf;fornecedor_nome_empresarial;numero;serie;sequencial;natureza;indicador_de_orcamento;item_da_nota_fiscal;codigo_do_item;desc_do_item_de_material;desc_da_unid_de_fornecimento;unid_orcamentaria;elemento_item_de_despesa;qtde_na_nota_fiscal;valor_unitario_r;valor_total_r
2300 - DEPARTAMENTO DE ESTRADAS DE RODAGEM;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;18800;E;1;Serviço;Despesa orçamentária;5;64483;ADICIONAL INSALUBRIDADE 40%;1,00 UNIDADE;2301;3705;1,0;1437,38;1437,38
1510 - POLICIA CIVIL DO ESTADO DE MINAS GERAIS;Outros;***.023.996-**;OTAVIO AMABILE MARTELETTO;202512;;2;Serviço;Despesa orçamentária;1;4065;LOCACAO DE IMOVEL COMERCIAL -;1,00 MES;1511;3611;1,0;2717,26;2717,26
1440 - DEFENSORIA PUBLICA DO ESTADO DE MINAS GERAIS;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;18902;5;1;Serviço;Despesa orçamentária;1;4626;SERVICOS DE APOIO EM ATIVIDADES ADMINISTRATIVAS;1,00 UNIDADE;1441;3704;1,0;17474,66;17474,66
2300 - DEPARTAMENTO DE ESTRADAS DE RODAGEM;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;687914;;1;Serviço;Despesa orçamentária;1;66311;VALE-ALIMENTACAO - MGS;1,00 UNIDADE;2301;3705;1,0;1899,23;1899,23
1440 - DEFENSORIA PUBLICA DO ESTADO DE MINAS GERAIS;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;19207;5;1;Serviço;Despesa orçamentária;1;4626;SERVICOS DE APOIO EM ATIVIDADES ADMINISTRATIVAS;1,00 UNIDADE;1441;3704;1,0;18212,25;18212,25
1320 - SECRETARIA DE ESTADO DA SAUDE;Nota fiscal;40.772.091/0001-06;TECHSTERI LTDA;12109;1;1;Consumo;Despesa orçamentária;1;1954970;"ESCOVA PARA LIMPEZA DE EQUIPAMENTO HOSPITALAR -  MATERIA-PRIMA:   CERDAS DE NYLON E PLASTICO RESISTENTE; APLICACAO:   LIMPEZA DE INSTRUMENTAIS; TIPO:   REUTILIZAVEL; DIMENSOES:   ATE 20 CM COMPRIMENTO;";1,00 UNIDADE;4291;3010;14,0;13,0;182,0
2350 - UNIVERSIDADE DO ESTADO DE MINAS GERAIS;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;202617722;1;1;Serviço;Despesa orçamentária;1;64459;DIARIA DE VIAGEM;1,00 UNIDADE;2351;3705;1,0;7981,43;7981,43
1030 - TRIBUNAL DE JUSTICA DO ESTADO DE MINAS GERAIS;Nota fiscal;05.340.639/0001-30;PRIME CONSULTORIA E ASSESSORIA EMPRESARIAL LTDA;263399;;1;Consumo;Despesa orçamentária;1;14486;"GASOLINA AUTOMOTIVA -  TIPO:   COMUM;";1,00 LITRO;4031;3026;7807,3326;6,977;54471,76
1030 - TRIBUNAL DE JUSTICA DO ESTADO DE MINAS GERAIS;Nota fiscal;05.340.639/0001-30;PRIME CONSULTORIA E ASSESSORIA EMPRESARIAL LTDA;263399;;1;Consumo;Despesa orçamentária;2;1325876;"OLEO DIESEL COMBUSTIVEL AUTOMOTIVO -  TIPO:   S10 (MENOS ENXOFRE);";1,00 LITRO;4031;3026;2548,9642;5,629;14348,12
1030 - TRIBUNAL DE JUSTICA DO ESTADO DE MINAS GERAIS;Nota fiscal;05.340.639/0001-30;PRIME CONSULTORIA E ASSESSORIA EMPRESARIAL LTDA;263399;;1;Consumo;Despesa orçamentária;3;533050;"AGENTE REDUTOR -  IDENTIFICACAO:   LIQUIDO AUTOMOTIVO; COMPOSICAO QUIMICA:   32,5% UREIA DE ALTA PUREZA + AGUA DESMINERALIZADA;";1,00 LITRO;4031;3026;147,8205;4,905;725,06
1500 - SECRETARIA DE ESTADO DE PLANEJAMENTO E GESTAO;Outros;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;687317;;1;Serviço;Despesa orçamentária;1;66311;VALE-ALIMENTACAO - MGS;1,00 UNIDADE;1501;3705;1,0;490,57;490,57
1250 - POLICIA MILITAR DE MINAS GERAIS;Outros;04.135.243/0001-98;COMERCIAL ITABIRANA DE PNEUS LTDA;1057;;1;Serviço;Despesa orçamentária;1;25593;MANUTENCAO E REPARO EM VEICULOS LEVES;HORA;1251;3918;2,25;91,92;206,82
1440 - DEFENSORIA PUBLICA DO ESTADO DE MINAS GERAIS;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;18836;5;1;Serviço;Despesa orçamentária;1;4626;SERVICOS DE APOIO EM ATIVIDADES ADMINISTRATIVAS;1,00 UNIDADE;1441;3704;1,0;19102,07;19102,07
1250 - POLICIA MILITAR DE MINAS GERAIS;Nota fiscal;05.222.267/0001-47;AGIS MEDICAL PRODUTOS HOSPITALARES LTDA;284832;2;1;Consumo;Despesa orçamentária;1;999342;"FIO GUIA -  MATERIA PRIMA:   NITINOL, COM REVESTIMENTO HIDROFILICO, PONTA RETA; FINALIDADE:   PARA POSICIONAR CATETER URETERAL DUPLO J; MEDIDAS:   DIÂMETRO DE 0,025 A 0,035 POLEGADAS X 150CM APROX;";1,00 UNIDADE;1251;3010;1,0;229,82;229,82
1250 - POLICIA MILITAR DE MINAS GERAIS;Nota fiscal;05.222.267/0001-47;AGIS MEDICAL PRODUTOS HOSPITALARES LTDA;284832;2;1;Consumo;Despesa orçamentária;2;500844;"BASKET PARA EXTRACAO DE CALCULO RENAL -  MATERIA-PRIMA:   NITINOL, SEM PONTA, PARA URETEROSCOPIO SEMI-RIGIDO; MEDIDAS:   1,2 A 2 FR DE DIAMETRO; DIAMETRO DA CESTA:   1 A 6 CM, COM 4 A 6 FIOS; COMPRIMENTO CATETER:   120 A 150 CM;";1,00 UNIDADE;1251;3010;1,0;814,8;814,8
1250 - POLICIA MILITAR DE MINAS GERAIS;Nota fiscal;05.222.267/0001-47;AGIS MEDICAL PRODUTOS HOSPITALARES LTDA;284832;2;1;Consumo;Despesa orçamentária;3;1732390;"CATETER -  IDENTIFICACAO:   URETERAL DUPLO J PONTA ABERTA; MATERIA-PRIMA:   SILICONE OU POLIURETANO; TAMANHO/NUMERO:   DIAMETRO DE 4 A 6 FR, COMPRIMENTO DE 26 A 28 CM;";1,00 UNIDADE;1251;3010;1,0;151,62;151,62
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;Outros;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;690718;AR;1;Serviço;Despesa orçamentária;1;66290;ACERTOS RETROATIVOS;1,00 UNIDADE;2271;3705;1,0;35284,29;35284,29
1320 - SECRETARIA DE ESTADO DA SAUDE;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;19707;1;1;Serviço;Despesa orçamentária;1;66290;ACERTOS RETROATIVOS;1,00 UNIDADE;4291;3705;1,0;27139,59;27139,59
1440 - DEFENSORIA PUBLICA DO ESTADO DE MINAS GERAIS;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;18955;5;1;Serviço;Despesa orçamentária;1;4626;SERVICOS DE APOIO EM ATIVIDADES ADMINISTRATIVAS;1,00 UNIDADE;1441;3704;1,0;22766,11;22766,11
2320 - FUNDACAO CENTRO DE HEMATOLOGIA E HEMOTERAPIA DE MG;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;19333;ADC;1;Serviço;Despesa orçamentária;1;106194;COPEIRO - 30H, 40H OU 44H;CARGA HORARIA 44,00 HORAS POR SEMANA;2321;3703;2,7667;4773,9509;13208,09
2320 - FUNDACAO CENTRO DE HEMATOLOGIA E HEMOTERAPIA DE MG;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;19333;ADC;1;Serviço;Despesa orçamentária;2;106194;COPEIRO - 30H, 40H OU 44H;CARGA HORARIA 40,00 HORAS POR SEMANA;2321;3703;1,0;4384,04;4384,04
2320 - FUNDACAO CENTRO DE HEMATOLOGIA E HEMOTERAPIA DE MG;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;19333;ADC;1;Serviço;Despesa orçamentária;3;106089;AUXILIAR DE LIMPEZA - 22H, 30H, 36H, 40H OU 44H;CARGA HORARIA 44,00 HORAS POR SEMANA;2321;3703;8,0889;4634,3198;37486,55
2320 - FUNDACAO CENTRO DE HEMATOLOGIA E HEMOTERAPIA DE MG;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;19333;ADC;1;Serviço;Despesa orçamentária;4;105678;PORTEIRO (COM SUBSTITUICAO) - 12X36 NOTURNO - 44H;CARGA HORARIA 44,00 HORAS POR SEMANA;2321;3704;4,2;7896,6904;33166,1
2320 - FUNDACAO CENTRO DE HEMATOLOGIA E HEMOTERAPIA DE MG;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;19333;ADC;1;Serviço;Despesa orçamentária;5;63339;SUPORTE ADMINISTRATIVO - 30H, 36H, 40H OU 44H;CARGA HORARIA 40,00 HORAS POR SEMANA;2321;3704;27,5512;6545,0328;180323,51
2320 - FUNDACAO CENTRO DE HEMATOLOGIA E HEMOTERAPIA DE MG;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;19333;ADC;1;Serviço;Despesa orçamentária;6;63410;MOTORISTA DE ONIBUS - 44H;CARGA HORARIA 44,00 HORAS POR SEMANA;2321;3704;8,5667;8834,7765;75684,88
2320 - FUNDACAO CENTRO DE HEMATOLOGIA E HEMOTERAPIA DE MG;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;19333;ADC;1;Serviço;Despesa orçamentária;7;64262;ELETRICISTA (PERICULOSIDADE) - 40H OU 44H;CARGA HORARIA 44,00 HORAS POR SEMANA;2321;3704;0,9667;8396,1518;8116,56
2320 - FUNDACAO CENTRO DE HEMATOLOGIA E HEMOTERAPIA DE MG;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;19333;ADC;1;Serviço;Despesa orçamentária;8;63339;SUPORTE ADMINISTRATIVO - 30H, 36H, 40H OU 44H;CARGA HORARIA 44,00 HORAS POR SEMANA;2321;3704;4,0;7160,84;28643,36
2320 - FUNDACAO CENTRO DE HEMATOLOGIA E HEMOTERAPIA DE MG;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;19333;ADC;1;Serviço;Despesa orçamentária;9;63657;AUXILIAR DE SERVICOS - 40H OU 44H;CARGA HORARIA 44,00 HORAS POR SEMANA;2321;3704;1,9001;4986,2691;9474,41
2320 - FUNDACAO CENTRO DE HEMATOLOGIA E HEMOTERAPIA DE MG;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;19333;ADC;1;Serviço;Despesa orçamentária;10;106445;ANALISTA ESPECIALIZADO EM CIENCIAS SOCIAIS APLICADAS I - 30H36H, 40H OU 44H;CARGA HORARIA 40,00 HORAS POR SEMANA;2321;3704;0,1334;11972,1139;1597,08
2320 - FUNDACAO CENTRO DE HEMATOLOGIA E HEMOTERAPIA DE MG;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;19333;ADC;1;Serviço;Despesa orçamentária;11;106429;ANALISTA ESPECIALIZADO EM CIENCIAS EXATAS E DA TERRA I- 30H,36H, 40H OU 44H;CARGA HORARIA 40,00 HORAS POR SEMANA;2321;3704;0,3309;11310,2145;3742,55
2320 - FUNDACAO CENTRO DE HEMATOLOGIA E HEMOTERAPIA DE MG;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;19333;ADC;1;Serviço;Despesa orçamentária;12;105660;PORTEIRO (COM SUBSTITUICAO) - 12X36 DIURNO - 44H;CARGA HORARIA 44,00 HORAS POR SEMANA;2321;3704;4,7;6466,417;30392,16
2320 - FUNDACAO CENTRO DE HEMATOLOGIA E HEMOTERAPIA DE MG;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;19333;ADC;1;Serviço;Despesa orçamentária;13;64106;ASSISTENTE DE LOGISTICA - 40H OU 44H;CARGA HORARIA 44,00 HORAS POR SEMANA;2321;3704;0,9939;6285,25;6246,91
2320 - FUNDACAO CENTRO DE HEMATOLOGIA E HEMOTERAPIA DE MG;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;19333;ADC;1;Serviço;Despesa orçamentária;14;63363;MOTORISTA DE VEICULO DE SERVICO - 44H;CARGA HORARIA 44,00 HORAS POR SEMANA;2321;3704;1,0;6632,21;6632,21
2320 - FUNDACAO CENTRO DE HEMATOLOGIA E HEMOTERAPIA DE MG;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;19333;ADC;1;Serviço;Despesa orçamentária;15;106399;ANALISTA  ESPECIALIZADO  EM INFRAESTRUTURA - 30H, 36H, 40H  OU 44H;CARGA HORARIA 40,00 HORAS POR SEMANA;2321;3704;7,0;27770,9;194396,3
2320 - FUNDACAO CENTRO DE HEMATOLOGIA E HEMOTERAPIA DE MG;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;19333;ADC;1;Serviço;Despesa orçamentária;16;63517;TECNICO ESPECIALIZADO - 40H OU 44H;CARGA HORARIA 40,00 HORAS POR SEMANA;2321;3704;3,9;7930,0487;30927,19
2320 - FUNDACAO CENTRO DE HEMATOLOGIA E HEMOTERAPIA DE MG;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;19333;ADC;1;Serviço;Despesa orçamentária;17;63584;RECEPCIONISTA - 30H, 36H, 40H OU 44H;CARGA HORARIA 40,00 HORAS POR SEMANA;2321;3704;2,0;7197,0;14394,0
2320 - FUNDACAO CENTRO DE HEMATOLOGIA E HEMOTERAPIA DE MG;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;19333;ADC;1;Serviço;Despesa orçamentária;18;105651;PORTEIRO (COM SUBSTITUICA) - 30H, 36H, 40H OU 44H;CARGA HORARIA 44,00 HORAS POR SEMANA;2321;3704;1,8334;5862,474;10748,26
2320 - FUNDACAO CENTRO DE HEMATOLOGIA E HEMOTERAPIA DE MG;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;19333;ADC;1;Serviço;Despesa orçamentária;19;64467;HORA EXTRA;1,00 UNIDADE;2321;3705;1,0;14674,6;14674,6
2320 - FUNDACAO CENTRO DE HEMATOLOGIA E HEMOTERAPIA DE MG;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;19333;ADC;1;Serviço;Despesa orçamentária;20;64491;GRATIFICACAO DE FUNCAO;1,00 UNIDADE;2321;3705;1,0;3659,87;3659,87
2320 - FUNDACAO CENTRO DE HEMATOLOGIA E HEMOTERAPIA DE MG;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;19333;ADC;1;Serviço;Despesa orçamentária;21;64483;ADICIONAL INSALUBRIDADE 40%;1,00 UNIDADE;2321;3705;1,0;1618,0;1618,0
2320 - FUNDACAO CENTRO DE HEMATOLOGIA E HEMOTERAPIA DE MG;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;19333;ADC;1;Serviço;Despesa orçamentária;22;64475;ADICIONAL INSALUBRIDADE 20%;1,00 UNIDADE;2321;3705;1,0;735,45;735,45
1440 - DEFENSORIA PUBLICA DO ESTADO DE MINAS GERAIS;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;19003;5;1;Serviço;Despesa orçamentária;1;4626;SERVICOS DE APOIO EM ATIVIDADES ADMINISTRATIVAS;1,00 UNIDADE;1441;3704;1,0;22955,37;22955,37
1320 - SECRETARIA DE ESTADO DA SAUDE;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;19772;;1;Serviço;Despesa orçamentária;1;66290;ACERTOS RETROATIVOS;1,00 UNIDADE;4291;3705;1,0;589,5;589,5
1260 - SECRETARIA DE ESTADO DE EDUCACAO;Nota fiscal;08.273.364/0001-57;TICKET GESTAO EM MANUTENCAO EZC S.A;48564483;;1;Serviço;Despesa orçamentária;1;30252;SERVICO DE GESTAO E MANUTENCAO PREVENTIVA E CORRETIVA DA FROTA DE VEICULOS DO ESTADO;1,00 UNIDADE;1261;3943;1,0;2057,17;2057,17
1440 - DEFENSORIA PUBLICA DO ESTADO DE MINAS GERAIS;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;19099;5;1;Serviço;Despesa orçamentária;1;4626;SERVICOS DE APOIO EM ATIVIDADES ADMINISTRATIVAS;1,00 UNIDADE;1441;3704;1,0;22955,37;22955,37
1250 - POLICIA MILITAR DE MINAS GERAIS;Nota fiscal;05.222.267/0001-47;AGIS MEDICAL PRODUTOS HOSPITALARES LTDA;284833;2;1;Consumo;Despesa orçamentária;1;999342;"FIO GUIA -  MATERIA PRIMA:   NITINOL, COM REVESTIMENTO HIDROFILICO, PONTA RETA; FINALIDADE:   PARA POSICIONAR CATETER URETERAL DUPLO J; MEDIDAS:   DIÂMETRO DE 0,025 A 0,035 POLEGADAS X 150CM APROX;";1,00 UNIDADE;1251;3010;1,0;229,82;229,82
1250 - POLICIA MILITAR DE MINAS GERAIS;Nota fiscal;05.222.267/0001-47;AGIS MEDICAL PRODUTOS HOSPITALARES LTDA;284833;2;1;Consumo;Despesa orçamentária;2;500852;"BASKET PARA EXTRACAO DE CALCULO RENAL -  MATERIA-PRIMA:   NITINOL, SEM PONTA, PARA URETEROSCOPIO FLEXIVEL; MEDIDAS:   1,2 A 2 FR DE DIAMETRO; DIAMETRO DA CESTA:   1 A 6 CM, COM 4 A 6 FIOS; COMPRIMENTO CATETER:   120 A 150 CM;";1,00 UNIDADE;1251;3010;1,0;929,71;929,71
1250 - POLICIA MILITAR DE MINAS GERAIS;Nota fiscal;05.222.267/0001-47;AGIS MEDICAL PRODUTOS HOSPITALARES LTDA;284833;2;1;Consumo;Despesa orçamentária;3;1732382;"BAINHA, USO MEDICO CIRURGICO -  IDENTIFICACAO: BAINHA  PARA ACESSO URETERAL, C/REVESTIMENTO HIDROFILICO ; DIMENSOES:   10 A 12 FR DE DIAMETRO X 35 A 45CM DE COMPRIMENTO;";1,00 UNIDADE;1251;3010;1,0;1211,76;1211,76
1250 - POLICIA MILITAR DE MINAS GERAIS;Nota fiscal;05.222.267/0001-47;AGIS MEDICAL PRODUTOS HOSPITALARES LTDA;284833;2;1;Consumo;Despesa orçamentária;4;1732390;"CATETER -  IDENTIFICACAO:   URETERAL DUPLO J PONTA ABERTA; MATERIA-PRIMA:   SILICONE OU POLIURETANO; TAMANHO/NUMERO:   DIAMETRO DE 4 A 6 FR, COMPRIMENTO DE 26 A 28 CM;";1,00 UNIDADE;1251;3010;1,0;151,62;151,62
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;Nota fiscal;07.432.517/0001-07;SIMPRESS COMERCIO LOCACAO E SERVICOS LTDA;399415;;1;Serviço;Despesa orçamentária;1;97292;LOCACAO DE IMPRESSORA MULTIFUNCIOAL MONOCROMATICA 38 PPM (OUTSOURCING ), PAPEL NAO INCLUSO;1,00 UNIDADE;2271;3919;1,0;2654,87;2654,87
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;Nota fiscal;07.432.517/0001-07;SIMPRESS COMERCIO LOCACAO E SERVICOS LTDA;399415;;1;Serviço;Despesa orçamentária;2;97322;LOCACAO DE IMPRESSORA MULTIFUNCIONAL COLORIDA 30 PPM (OUTSOURGING), PAPEL NAO INCLUSO;1,00 UNIDADE;2271;3919;1,0;200,0;200,0
1440 - DEFENSORIA PUBLICA DO ESTADO DE MINAS GERAIS;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;19106;5;1;Serviço;Despesa orçamentária;1;4626;SERVICOS DE APOIO EM ATIVIDADES ADMINISTRATIVAS;1,00 UNIDADE;1441;3704;1,0;23216,96;23216,96
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;689926;;1;Serviço;Despesa orçamentária;1;66311;VALE-ALIMENTACAO - MGS;1,00 UNIDADE;2271;3705;1,0;6577,08;6577,08
1300 - SECRET. DE ESTADO DE INFRAESTRUTURA E MOBILIDADE;Nota fiscal;42.986.323/0001-46;PETREL ENGENHARIA LTDA;84;0;1;Serviço;Despesa orçamentária;1;1490;SERVICOS DE CONSTRUCAO DE EDIFICACOES COMERCIAIS E/OU ADMI  NISTRATIVAS;1,00 UNIDADE;1301;5107;1,0;22547,68;22547,68
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;Nota fiscal;12.889.035/0002-93;INOVAMED HOSPITALAR LTDA;67223;1;1;Consumo;Despesa orçamentária;1;1511998;"DILUENTE -  IDENTIFICACAO:   AGUA BIDESTILADA; TIPO:   ESTERIL; APRESENTACAO:   BOLSA OU FRASCO 500 ML;";1,00 UNIDADE;2271;3012;1800,0;3,69;6642,0
1440 - DEFENSORIA PUBLICA DO ESTADO DE MINAS GERAIS;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;18987;5;1;Serviço;Despesa orçamentária;1;4626;SERVICOS DE APOIO EM ATIVIDADES ADMINISTRATIVAS;1,00 UNIDADE;1441;3704;1,0;23758,5;23758,5
2350 - UNIVERSIDADE DO ESTADO DE MINAS GERAIS;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;2026687989;;1;Serviço;Despesa orçamentária;1;155250;CARTAO CESTA BASICA - MGS;1,00 UNIDADE;2351;3705;1,0;17641,84;17641,84
1440 - DEFENSORIA PUBLICA DO ESTADO DE MINAS GERAIS;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;19035;5;1;Serviço;Despesa orçamentária;1;4626;SERVICOS DE APOIO EM ATIVIDADES ADMINISTRATIVAS;1,00 UNIDADE;1441;3704;1,0;23917,83;23917,83
1320 - SECRETARIA DE ESTADO DA SAUDE;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;19543;1;1;Serviço;Despesa orçamentária;1;64270;MOTORISTA DE AMBULANCIA - 12X36 DIURNO - 44H;CARGA HORARIA 44,00 HORAS POR SEMANA;4291;3704;3,2759;8960,2216;29352,79
1320 - SECRETARIA DE ESTADO DA SAUDE;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;19543;1;1;Serviço;Despesa orçamentária;2;63894;MOTORISTA DE AMBULANCIA - 12X36 NOTURNO - 44H;CARGA HORARIA 44,00 HORAS POR SEMANA;4291;3704;5,2024;11198,5833;58259,51
1320 - SECRETARIA DE ESTADO DA SAUDE;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;19543;1;1;Serviço;Despesa orçamentária;3;63339;SUPORTE ADMINISTRATIVO - 30H, 36H, 40H OU 44H;CARGA HORARIA 44,00 HORAS POR SEMANA;4291;3704;0,8955;6672,6633;5975,37
1320 - SECRETARIA DE ESTADO DA SAUDE;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;19543;1;1;Serviço;Despesa orçamentária;4;63584;RECEPCIONISTA - 30H, 36H, 40H OU 44H;CARGA HORARIA 44,00 HORAS POR SEMANA;4291;3704;1,073;7337,4836;7873,12
1320 - SECRETARIA DE ESTADO DA SAUDE;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;19543;1;1;Serviço;Despesa orçamentária;5;64475;ADICIONAL INSALUBRIDADE 20%;1,00 UNIDADE;4291;3705;1,0;5883,6;5883,6
1320 - SECRETARIA DE ESTADO DA SAUDE;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;19543;1;1;Serviço;Despesa orçamentária;6;106089;AUXILIAR DE LIMPEZA - 22H, 30H, 36H, 40H OU 44H;CARGA HORARIA 44,00 HORAS POR SEMANA;4291;3703;1,0709;4327,4815;4634,3
1440 - DEFENSORIA PUBLICA DO ESTADO DE MINAS GERAIS;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;18883;5;1;Serviço;Despesa orçamentária;1;4626;SERVICOS DE APOIO EM ATIVIDADES ADMINISTRATIVAS;1,00 UNIDADE;1441;3704;1,0;24813,96;24813,96
2100 - INSTITUTO ESTADUAL DE FLORESTAS-IEF;Outros;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;687439;;1;Serviço;Despesa orçamentária;1;66290;ACERTOS RETROATIVOS;1,00 UNIDADE;2101;3705;1,0;645,96;645,96
2300 - DEPARTAMENTO DE ESTRADAS DE RODAGEM;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;18374;E;1;Serviço;Despesa orçamentária;1;66290;ACERTOS RETROATIVOS;1,00 UNIDADE;2301;3705;1,0;4706,94;4706,94
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;20314;F;1;Serviço;Despesa orçamentária;1;64483;ADICIONAL INSALUBRIDADE 40%;1,00 UNIDADE;2271;3705;1,0;28722,28;28722,28
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;20314;F;1;Serviço;Despesa orçamentária;2;64475;ADICIONAL INSALUBRIDADE 20%;1,00 UNIDADE;2271;3705;1,0;17896,48;17896,48
1440 - DEFENSORIA PUBLICA DO ESTADO DE MINAS GERAIS;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;18841;5;1;Serviço;Despesa orçamentária;1;4626;SERVICOS DE APOIO EM ATIVIDADES ADMINISTRATIVAS;1,00 UNIDADE;1441;3704;1,0;25102,42;25102,42
