orgao_emissor;tipo_de_documento;fornecedor_cnpj_cpf;fornecedor_nome_empresarial;numero;serie;sequencial;natureza;indicador_de_orcamento;item_da_nota_fiscal;codigo_do_item;desc_do_item_de_material;desc_da_unid_de_fornecimento;unid_orcamentaria;elemento_item_de_despesa;qtde_na_nota_fiscal;valor_unitario_r;valor_total_r
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;32095;1;1;Serviço;Despesa orçamentária;2;106186;COPEIRO - 12X36 NOTURNO - 44H;CARGA HORARIA 44,00 HORAS POR SEMANA;2271;3703;4,7001;5910,1636;27778,36
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;32095;1;1;Serviço;Despesa orçamentária;3;106062;AUXILIAR DE LIMPEZA - 12X36 DIURNO - 44H;CARGA HORARIA 44,00 HORAS POR SEMANA;2271;3703;39,1675;4349,1129;170343,88
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;32095;1;1;Serviço;Despesa orçamentária;4;106070;AUXILIAR DE LIMPEZA - 12X36 NOTURNO - 44H;CARGA HORARIA 44,00 HORAS POR SEMANA;2271;3703;5,7335;5720,0331;32795,81
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;32095;1;1;Serviço;Despesa orçamentária;5;106089;AUXILIAR DE LIMPEZA - 22H, 30H, 36H, 40H OU 44H;CARGA HORARIA 44,00 HORAS POR SEMANA;2271;3703;4,4001;4599,0863;20236,44
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;32095;1;1;Serviço;Despesa orçamentária;6;64076;AUXILIAR DE SERVICOS - 12X36 NOTURNO - 44H;CARGA HORARIA 44,00 HORAS POR SEMANA;2271;3704;0,5334;6155,718;3283,46
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;32095;1;1;Serviço;Despesa orçamentária;7;105600;ASSISTENTE OPERACIONAL NIVEL II - 30H, 36H 40H OU 44H;CARGA HORARIA 40,00 HORAS POR SEMANA;2271;3704;1,0;5861,29;5861,29
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;32095;1;1;Serviço;Despesa orçamentária;8;63401;MOTORISTA DE AMBULANCIA - 44H;CARGA HORARIA 44,00 HORAS POR SEMANA;2271;3704;1,3334;8885,5257;11847,96
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;32095;1;1;Serviço;Despesa orçamentária;9;64041;RECEPCIONISTA - 12X36 DIURNO - 44H;CARGA HORARIA 44,00 HORAS POR SEMANA;2271;3704;3,1001;7883,3876;24439,29
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;32095;1;1;Serviço;Despesa orçamentária;10;64050;RECEPCIONISTA - 12X36 NOTURNO - 44H;CARGA HORARIA 44,00 HORAS POR SEMANA;2271;3704;0,2667;6143,232;1638,4
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;32095;1;1;Serviço;Despesa orçamentária;11;64270;MOTORISTA DE AMBULANCIA - 12X36 DIURNO - 44H;CARGA HORARIA 44,00 HORAS POR SEMANA;2271;3704;3,8;9319,6763;35414,77
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;32095;1;1;Serviço;Despesa orçamentária;12;63894;MOTORISTA DE AMBULANCIA - 12X36 NOTURNO - 44H;CARGA HORARIA 44,00 HORAS POR SEMANA;2271;3704;2,0;11809,36;23618,72
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;32095;1;1;Serviço;Despesa orçamentária;13;63657;AUXILIAR DE SERVICOS - 40H OU 44H;CARGA HORARIA 40,00 HORAS POR SEMANA;2271;3704;2,0;4584,97;9169,94
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;32095;1;1;Serviço;Despesa orçamentária;14;105554;ENCARREGADO  - 30H, 36H, 40H OU 44H;CARGA HORARIA 40,00 HORAS POR SEMANA;2271;3704;1,2;5351,3833;6421,66
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;32095;1;1;Serviço;Despesa orçamentária;15;105678;PORTEIRO (COM SUBSTITUICAO) - 12X36 NOTURNO - 44H;CARGA HORARIA 44,00 HORAS POR SEMANA;2271;3704;5,4001;7847,7972;42378,89
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;32095;1;1;Serviço;Despesa orçamentária;16;64386;AUXILIAR DE SERVICOS - 12X36 DIURNO - 44H;CARGA HORARIA 44,00 HORAS POR SEMANA;2271;3704;4,0;4160,63;16642,52
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;32095;1;1;Serviço;Despesa orçamentária;17;105660;PORTEIRO (COM SUBSTITUICAO) - 12X36 DIURNO - 44H;CARGA HORARIA 44,00 HORAS POR SEMANA;2271;3704;9,3334;6281,6219;58628,89
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;32095;1;1;Serviço;Despesa orçamentária;18;63584;RECEPCIONISTA - 30H, 36H, 40H OU 44H;CARGA HORARIA 44,00 HORAS POR SEMANA;2271;3704;1,0;7873,12;7873,12
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;32095;1;1;Serviço;Despesa orçamentária;19;63584;RECEPCIONISTA - 30H, 36H, 40H OU 44H;CARGA HORARIA 40,00 HORAS POR SEMANA;2271;3704;1,0;7197,0;7197,0
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;32095;1;1;Serviço;Despesa orçamentária;20;63681;EDUCADOR INFANTIL - 44 H (EXCETO SEE);CARGA HORARIA 44,00 HORAS POR SEMANA;2271;3704;14,1336;5608,9941;79275,28
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;32095;1;1;Serviço;Despesa orçamentária;21;64475;ADICIONAL INSALUBRIDADE 20%;1,00 UNIDADE;2271;3705;1,0;22809,14;22809,14
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;32095;1;1;Serviço;Despesa orçamentária;22;64483;ADICIONAL INSALUBRIDADE 40%;1,00 UNIDADE;2271;3705;1,0;88913,66;88913,66
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;Nota fiscal;20.858.411/0001-20;AMGS COMERCIO E REPRESENTACOES LTDA;645493;2;1;Consumo;Despesa orçamentária;1;5871743;"HASTES DE FIXACAO USO MEDICO CIRURGICO -  IDENTIFICACAO:   INTRAMEDULAR BLOQUEADA DE TIBIA; MATERIA-PRIMA:   ACO INOXIDAVEL;";1,00 UNIDADE;2271;3010;1,0;1242,27;1242,27
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;Nota fiscal;20.235.404/0001-71;DCB DISTRIBUIDORA CIRURGICA BRASILEIRA LTDA;108850;1;1;Consumo;Despesa orçamentária;1;228761;"COMPRESSA TIPO CAMPO OPERATORIO -  MATERIA-PRIMA:   100% ALGODAO COM FILAMENTO RADIOPACO; DIMENSOES (L X C ):   MINIMA DE 25 CM X 28 CM, EM REPOUSO; ESTERIL:   SIM; APRESENTACAO:   PACOTE 5 UN; CAMADAS:   4 CAMADAS SOBREPOSTAS; PESO:   20 G POR UNIDADE; BORDAS:   COSTURADAS COM CADARCO NO MINIMO 18 CM;";PACOTES;2271;3010;10030,0;5,6661;56831,98
1260 - SECRETARIA DE ESTADO DE EDUCACAO;Outros;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;705473;REC;1;Serviço;Despesa orçamentária;1;66311;VALE-ALIMENTACAO - MGS;1,00 UNIDADE;1261;3705;1,0;4005,68;4005,68
1320 - SECRETARIA DE ESTADO DA SAUDE;Outros;***.750.576-**;STAEL GUIMARAES MARQUES NASSER;2252026;;1;Serviço;Despesa orçamentária;1;4057;LOCACAO DE IMOVEL RESIDENCIAL -;1,00 MES;4291;3611;1,0;6663,35;6663,35
1450 - SECRETARIA DE ESTADO DE JUSTICA E SEGURANCA PUBLIC;Outros;76.535.764/0001-43;OI S.A. - EM RECUPERACAO JUDICIAL;1700461824671;;1;Serviço;Despesa orçamentária;1;121070;SERVICO TELEFONIA FIXA COMUTADA,LINHA INDIVIDUAL, REGIAO 13, LOCAL,FIXO-FIXO, FIXO-MOVEL,DDR INSTALACAO OU TRANSFERENCIA;1,00 UNIDADE;1451;4004;1,0;51,92;51,92
1270 - SECRETARIA DE ESTADO DE CULTURA E TURISMO;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;31540;A;1;Serviço;Despesa orçamentária;1;155250;CARTAO CESTA BASICA - MGS;1,00 UNIDADE;1271;3705;1,0;21851,91;21851,91
1190 - SECRETARIA DE ESTADO DE FAZENDA DE MINAS GERAIS;Nota fiscal;40.432.544/0112-62;CLARO S.A.;260824636;;1;Serviço;Despesa orçamentária;1;120987;SERVICO DE TELEFONIA FIXA COMUTADA - LINK E1 - REGIAO 3 - LOCAL, FIXO-FIXO, FIXO-MOVEL, DDR, INSTALACAO OU TRANSFERENCIA;1,00 ANO;1191;4004;1,0;124,52;124,52
1450 - SECRETARIA DE ESTADO DE JUSTICA E SEGURANCA PUBLIC;Nota fiscal;05.151.226/0001-07;EXPRESSO MINAS FRIOS LTDA;89543;2;1;Serviço;Despesa orçamentária;1;2461;SERVICO DE TRANSPORTE DE CARGA VIA RODOVIA;1,00 UNIDADE;1451;3906;24,0;8,75;210,0
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;Nota fiscal;20.858.411/0001-20;AMGS COMERCIO E REPRESENTACOES LTDA;645497;2;1;Consumo;Despesa orçamentária;1;5871743;"HASTES DE FIXACAO USO MEDICO CIRURGICO -  IDENTIFICACAO:   INTRAMEDULAR BLOQUEADA DE TIBIA; MATERIA-PRIMA:   ACO INOXIDAVEL;";1,00 UNIDADE;2271;3010;1,0;1242,27;1242,27
1450 - SECRETARIA DE ESTADO DE JUSTICA E SEGURANCA PUBLIC;Outros;76.535.764/0001-43;OI S.A. - EM RECUPERACAO JUDICIAL;1700461824672;;1;Serviço;Despesa orçamentária;1;121070;SERVICO TELEFONIA FIXA COMUTADA,LINHA INDIVIDUAL, REGIAO 13, LOCAL,FIXO-FIXO, FIXO-MOVEL,DDR INSTALACAO OU TRANSFERENCIA;1,00 UNIDADE;1451;4004;1,0;51,92;51,92
1260 - SECRETARIA DE ESTADO DE EDUCACAO;Outros;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;705474;1;1;Serviço;Despesa orçamentária;1;155250;CARTAO CESTA BASICA - MGS;1,00 UNIDADE;1261;3705;1,0;606,07;606,07
1270 - SECRETARIA DE ESTADO DE CULTURA E TURISMO;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;31542;;1;Serviço;Despesa orçamentária;1;64459;DIARIA DE VIAGEM;1,00 UNIDADE;1271;3705;1,0;643,74;643,74
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;Nota fiscal;22.426.666/0001-49;BE CARE SOLUCOES E TECNOLOGIA LTDA;968;;2;Serviço;Despesa orçamentária;1;117056;APOIO A GESTAO DE PARQUE TECNOLOGICO E MANUTENCAO DOS EQUIPAMENTOS MEDICOS-HOSPITALARES, INCLUINDO FORNECIMENTO DE PECAS;1,00 UNIDADE;2271;3921;1,0;20225,28;20225,28
2320 - FUNDACAO CENTRO DE HEMATOLOGIA E HEMOTERAPIA DE MG;Nota fiscal;03.015.471/0001-61;POPULAR CENTER LTDA -EPP;2136;;1;Serviço;Despesa orçamentária;1;7064;SERVICOS DE FORNECIMENTO DE LANCHES PREPARADOS POR TERCEIROS, PRESTADOS POR PESSOA JURIDICA;1,00 UNIDADE;2321;3903;1,0;382,5;382,5
1450 - SECRETARIA DE ESTADO DE JUSTICA E SEGURANCA PUBLIC;Nota fiscal;05.151.226/0001-07;EXPRESSO MINAS FRIOS LTDA;89544;2;1;Serviço;Despesa orçamentária;1;2461;SERVICO DE TRANSPORTE DE CARGA VIA RODOVIA;1,00 UNIDADE;1451;3906;66,0;8,75;577,5
1320 - SECRETARIA DE ESTADO DA SAUDE;Outros;***.471.266-**;MARIA EMIRENA GUIMARAES;2262026;;1;Serviço;Despesa orçamentária;1;4057;LOCACAO DE IMOVEL RESIDENCIAL -;1,00 MES;4291;3611;1,0;13326,71;13326,71
1260 - SECRETARIA DE ESTADO DE EDUCACAO;Nota fiscal;49.397.537/0001-26;IMPORT TECH COMERCIO IMPORTACAO E EXPORTACAO LTDA;1543;1;1;Consumo;Despesa extra orçamentária;1;1983520;"KIT DE MATERIAL ESCOLAR (DISTRIBUICAO GRATUITA) -  COMPONENTES:   1 MOCHILA ESCOLAR; COMPONENTES (2):   1 ESTOJO ESCOLAR;";UNIDADE;1261;3007;19,0;34,0;646,0
2010 - INST.DE PREVIDENCIA DOS SERVIDORES DO EST.M.GERAIS;Nota fiscal;22.261.473/0001-85;COMPANHIA DE GAS DE MINAS GERAIS GASMIG;1216089;;1;Serviço;Despesa orçamentária;1;55174;FORNECIMENTO DE GAS NATURAL CANALIZADO;1,00 UNIDADE;2011;3999;1,0;67313,86;67313,86
1270 - SECRETARIA DE ESTADO DE CULTURA E TURISMO;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;31552;A;1;Serviço;Despesa orçamentária;1;105651;PORTEIRO (COM SUBSTITUICA) - 30H, 36H, 40H OU 44H;CARGA HORARIA 40,00 HORAS POR SEMANA;1271;3704;1,9;5365,521;10194,49
1270 - SECRETARIA DE ESTADO DE CULTURA E TURISMO;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;31552;A;1;Serviço;Despesa orçamentária;2;105651;PORTEIRO (COM SUBSTITUICA) - 30H, 36H, 40H OU 44H;CARGA HORARIA 44,00 HORAS POR SEMANA;1271;3704;0,8;5862,6875;4690,15
1270 - SECRETARIA DE ESTADO DE CULTURA E TURISMO;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;31552;A;1;Serviço;Despesa orçamentária;3;63339;SUPORTE ADMINISTRATIVO - 30H, 36H, 40H OU 44H;CARGA HORARIA 40,00 HORAS POR SEMANA;1271;3704;0,3334;6543,7312;2181,68
1270 - SECRETARIA DE ESTADO DE CULTURA E TURISMO;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;31552;A;1;Serviço;Despesa orçamentária;4;106089;AUXILIAR DE LIMPEZA - 22H, 30H, 36H, 40H OU 44H;CARGA HORARIA 30,00 HORAS POR SEMANA;1271;3703;1,0;3329,8;3329,8
1270 - SECRETARIA DE ESTADO DE CULTURA E TURISMO;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;31552;A;1;Serviço;Despesa orçamentária;5;64483;ADICIONAL INSALUBRIDADE 40%;1,00 UNIDADE;1271;3705;1,0;1470,91;1470,91
1270 - SECRETARIA DE ESTADO DE CULTURA E TURISMO;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;31552;A;1;Serviço;Despesa orçamentária;6;105694;PORTEIRO NOTURNO (COM SUBSTITUICAO) - (22H AS 6H) - 44H ;CARGA HORARIA 44,00 HORAS POR SEMANA;1271;3704;1,0;7836,12;7836,12
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;Nota fiscal;00.610.681/0005-33;HOSP-PHARMA MANIPULACAO E SUPRIMENTOS LTDA;22642;;1;Consumo;Despesa orçamentária;1;1656090;"FORMULA NUTRICAO PARENTERAL -  IDENTIFICACAO:   PARA NEONATO E LACTENTE COM LIPIDEO; FORMA FARMACEUTICA:   EMULSAO INJETAVEL ESTERIL E APIROGENICA; APRESENTACAO:   BOLSA PLASTICA (E.V.A.) ATE 600 ML;";MILILITRO;2271;3012;583,9699;2,33;1360,65
1260 - SECRETARIA DE ESTADO DE EDUCACAO;Nota fiscal;19.325.547/0001-95;FUNDACAO EDUCACIONAL DE CARATINGA FUNEC;3120;NAC;1;Serviço;Despesa orçamentária;1;109460;CURSO TECNICO PROFISSIONALIZANTE  EM ATENDIMENTO AO PROGRAMA TRILHAS DE FUTURO ;UNIDADE;1261;3949;4,0;62923,0625;251692,25
1260 - SECRETARIA DE ESTADO DE EDUCACAO;Nota fiscal;01.779.585/0001-52;CENTRO EDUCACIONAL CONEXAO LTDA;124;;1;Serviço;Despesa orçamentária;1;109460;CURSO TECNICO PROFISSIONALIZANTE  EM ATENDIMENTO AO PROGRAMA TRILHAS DE FUTURO ;UNIDADE;1261;3949;2,0;5941,92;11883,84
1260 - SECRETARIA DE ESTADO DE EDUCACAO;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;31983;1;1;Serviço;Despesa orçamentária;1;146277;ENCARREGADO DE CAMPO - 40H OU 44H;CARGA HORARIA 40,00 HORAS POR SEMANA;1261;3704;1,0;7111,84;7111,84
2350 - UNIVERSIDADE DO ESTADO DE MINAS GERAIS;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;2026705744;;1;Serviço;Despesa orçamentária;1;66290;ACERTOS RETROATIVOS;1,00 UNIDADE;2351;3705;1,0;2,37;2,37
1450 - SECRETARIA DE ESTADO DE JUSTICA E SEGURANCA PUBLIC;Nota fiscal;05.151.226/0001-07;EXPRESSO MINAS FRIOS LTDA;89545;2;1;Serviço;Despesa orçamentária;1;2461;SERVICO DE TRANSPORTE DE CARGA VIA RODOVIA;1,00 UNIDADE;1451;3906;89,0;8,75;778,75
2330 - INSTITUTO DE METROLOGIA E QUALIDADE DE MG;Nota fiscal;06.981.180/0001-16;CEMIG DISTRIBUICAO S.A.;417821473;;1;Serviço;Despesa orçamentária;1;108472;FORNECIMENTO DE ENERGIA ELETRICA EM BAIXA TENSAO ;1,00 UNIDADE;2331;3969;1,0;1522,33;1522,33
1190 - SECRETARIA DE ESTADO DE FAZENDA DE MINAS GERAIS;Nota fiscal;40.432.544/0112-62;CLARO S.A.;260824730;;1;Serviço;Despesa orçamentária;1;120987;SERVICO DE TELEFONIA FIXA COMUTADA - LINK E1 - REGIAO 3 - LOCAL, FIXO-FIXO, FIXO-MOVEL, DDR, INSTALACAO OU TRANSFERENCIA;1,00 ANO;1191;4004;1,0;124,52;124,52
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;Nota fiscal;01.676.274/0001-68;EMPRESA DE TRANSPORTES SANTAFE LTDA;116;;2;Serviço;Despesa orçamentária;1;7030;SERVICOS DE FORNECIMENTO DE VALE-TRANSPORTE;1,00 UNIDADE;2271;4904;1,0;3342,5;3342,5
1260 - SECRETARIA DE ESTADO DE EDUCACAO;Nota fiscal;01.779.585/0001-52;CENTRO EDUCACIONAL CONEXAO LTDA;126;;1;Serviço;Despesa orçamentária;1;109460;CURSO TECNICO PROFISSIONALIZANTE  EM ATENDIMENTO AO PROGRAMA TRILHAS DE FUTURO ;UNIDADE;1261;3949;1,0;15898,06;15898,06
1450 - SECRETARIA DE ESTADO DE JUSTICA E SEGURANCA PUBLIC;Nota fiscal;05.151.226/0001-07;EXPRESSO MINAS FRIOS LTDA;89548;2;1;Serviço;Despesa orçamentária;1;2461;SERVICO DE TRANSPORTE DE CARGA VIA RODOVIA;1,00 UNIDADE;1451;3906;66,0;8,75;577,5
1250 - POLICIA MILITAR DE MINAS GERAIS;Nota fiscal;34.274.233/0025-71;VIBRA ENERGIA S.A;4977374;;1;Consumo;Despesa orçamentária;1;14516;"ALCOOL COMBUSTIVEL AUTOMOTIVO -  TIPO:   HIDRATADO;";1,00 LITRO;1251;3026;5000,0;2,9333;14666,88
1260 - SECRETARIA DE ESTADO DE EDUCACAO;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;202600032021;;1;Serviço;Despesa orçamentária;1;106399;ANALISTA  ESPECIALIZADO  EM INFRAESTRUTURA - 30H, 36H, 40H  OU 44H;CARGA HORARIA 40,00 HORAS POR SEMANA;1261;3704;3,0;26832,17;80496,51
1260 - SECRETARIA DE ESTADO DE EDUCACAO;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;202600032021;;1;Serviço;Despesa orçamentária;2;63525;PORTEIRO - 30H, 40H OU 44H;CARGA HORARIA 40,00 HORAS POR SEMANA;1261;3704;1,0;5133,51;5133,51
1260 - SECRETARIA DE ESTADO DE EDUCACAO;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;202600032021;;1;Serviço;Despesa orçamentária;3;63363;MOTORISTA DE VEICULO DE SERVICO - 44H;CARGA HORARIA 44,00 HORAS POR SEMANA;1261;3704;2,7667;6407,9517;17728,88
1260 - SECRETARIA DE ESTADO DE EDUCACAO;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;202600032021;;1;Serviço;Despesa orçamentária;4;63584;RECEPCIONISTA - 30H, 36H, 40H OU 44H;CARGA HORARIA 40,00 HORAS POR SEMANA;1261;3704;1,0;6953,73;6953,73
1260 - SECRETARIA DE ESTADO DE EDUCACAO;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;202600032021;;1;Serviço;Despesa orçamentária;5;63339;SUPORTE ADMINISTRATIVO - 30H, 36H, 40H OU 44H;CARGA HORARIA 40,00 HORAS POR SEMANA;1261;3704;6,4;6323,8;40472,32
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;Nota fiscal;00.610.681/0005-33;HOSP-PHARMA MANIPULACAO E SUPRIMENTOS LTDA;22522;;1;Consumo;Despesa orçamentária;1;1656090;"FORMULA NUTRICAO PARENTERAL -  IDENTIFICACAO:   PARA NEONATO E LACTENTE COM LIPIDEO; FORMA FARMACEUTICA:   EMULSAO INJETAVEL ESTERIL E APIROGENICA; APRESENTACAO:   BOLSA PLASTICA (E.V.A.) ATE 600 ML;";MILILITRO;2271;3012;774,5278;2,33;1804,65
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;Nota fiscal;18.269.125/0001-87;BIOHOSP PRODUTOS HOSPITALARES SA;791027;1;1;Consumo;Despesa orçamentária;1;1949586;"SOLUCAO PROTETORA CUTANEA -  APRESENTACAO:   CREME BARREIRA; COMPONENTE:   CICLOMETICONA E/OU DIMETICONA, AGENTES EMOLIENTES;";1,00 UNIDADE;2271;3010;2900,0;15,28;44312,0
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;Nota fiscal;18.269.125/0001-87;BIOHOSP PRODUTOS HOSPITALARES SA;791027;1;1;Consumo;Despesa orçamentária;2;1667416;"DISPOSITIVO FIXACAO USO MEDICO-HOSPITALAR -  IDENTIFICACAO:   FIXACAO DE TUBOS E SONDAS NASAIS ; TIPO:   DESCARTAVEL;";1,00 UNIDADE;2271;3010;14900,0;2,79;41571,0
1320 - SECRETARIA DE ESTADO DA SAUDE;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;202630398;;2;Serviço;Despesa orçamentária;1;106291;TRABALHADOR DA MANUTENCAO PREDIAL E INSTALACOES - 40H OU 44H;CARGA HORARIA 44,00 HORAS POR SEMANA;4291;3703;1,0;6862,65;6862,65
1320 - SECRETARIA DE ESTADO DA SAUDE;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;202630398;;2;Serviço;Despesa orçamentária;2;106089;AUXILIAR DE LIMPEZA - 22H, 30H, 36H, 40H OU 44H;CARGA HORARIA 44,00 HORAS POR SEMANA;4291;3703;13,8;4634,2985;63953,32
1320 - SECRETARIA DE ESTADO DA SAUDE;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;202630398;;2;Serviço;Despesa orçamentária;3;63827;SUPORTE ADMINISTRATIVO, 12X36, DIURNO - 44H;CARGA HORARIA 44,00 HORAS POR SEMANA;4291;3704;0,0243;7166,2551;174,14
1320 - SECRETARIA DE ESTADO DA SAUDE;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;202630398;;2;Serviço;Despesa orçamentária;4;63312;TELEFONISTA - 30H;CARGA HORARIA 30,00 HORAS POR SEMANA;4291;3704;7,0334;5729,4054;40297,2
1320 - SECRETARIA DE ESTADO DA SAUDE;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;202630398;;2;Serviço;Despesa orçamentária;5;63339;SUPORTE ADMINISTRATIVO - 30H, 36H, 40H OU 44H;CARGA HORARIA 40,00 HORAS POR SEMANA;4291;3704;166,5709;6545,0387;1090213,0
1320 - SECRETARIA DE ESTADO DA SAUDE;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;202630398;;2;Serviço;Despesa orçamentária;6;63339;SUPORTE ADMINISTRATIVO - 30H, 36H, 40H OU 44H;CARGA HORARIA 30,00 HORAS POR SEMANA;4291;3704;25,9001;5005,5015;129642,99
